Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
0.0,-1.6719146966934204,-0.40470099449157715,9.51003646850586,0.07414817215604169,-0.021292004124102534,-0.10416486053940655
0.008333333333333333,-1.557108759880066,-0.27001622319221497,9.547481536865234,0.06856358992917279,-0.04699932543728549,-0.09852484294997195
0.016666666666666666,-1.34969961643219,-0.13211123645305634,9.47865104675293,0.06372916192473035,-0.06763841192766845,-0.08534527483409013
0.025,-1.140625238418579,-0.12067260593175888,9.402575492858887,0.05493652336518437,-0.07317382138172257,-0.0673634696734422
0.03333333333333333,-0.9607765078544617,-0.13606804609298706,9.30518913269043,0.04597803228756452,-0.06381163253354953,-0.050170713370703515
0.041666666666666664,-0.8679914474487305,-0.17838741838932037,9.177098274230957,0.0379006771849218,-0.04348503886876294,-0.033562701938967564
0.05,-0.8827294111251831,-0.2316480278968811,9.118102073669434,0.032726496404412504,-0.0191591158577609,-0.020574486108597138
0.058333333333333334,-0.9902827739715576,-0.2634998857975006,9.059327125549316,0.02626166869705595,0.013504570516520467,-0.014657742155065394
0.06666666666666667,-1.1613976955413818,-0.3097583055496216,9.00871753692627,0.021115191033667286,0.04532443846059943,-0.014286686833217098
0.075,-1.293878197669983,-0.34566065669059753,8.996179580688477,0.007897633340954403,0.06733507787950843,-0.021118994360599056
0.08333333333333333,-1.3692150115966797,-0.3656637966632843,8.88335132598877,0.0021950291252340235,0.08045161646252864,-0.028186449649559304
0.09166666666666666,-1.3371661901474,-0.39859920740127563,8.83028507232666,-0.0033280842747988202,0.08930191662086404,-0.03189207185883644
0.1,-1.2519283294677734,-0.3784688413143158,8.657144546508789,-0.0072786897364847695,0.09755585178734663,-0.03617081257648242
0.10833333333333334,-1.125326156616211,-0.35056936740875244,8.458436965942383,-0.010213590005401065,0.10519956520192958,-0.03186122704386736
0.11666666666666667,-1.0193055868148804,-0.3494677245616913,8.276786804199219,-0.016145532702497672,0.11953832411653884,-0.028195837292401837
0.125,-0.9520735144615173,-0.37284672260284424,8.087272644042969,-0.02263181966257538,0.14160215601703297,-0.020085854305216443
0.13333333333333333,-0.9027230739593506,-0.39528000354766846,7.875314712524414,-0.0233640932549955,0.16779720823613412,-0.012311161218677423
0.14166666666666666,-0.8332406282424927,-0.4752313792705536,7.6418986320495605,-0.020388516321320143,0.20511185682318395,-0.001699471412536009
0.15,-0.7701812982559204,-0.5220630168914795,7.35678243637085,-0.0159515162155989,0.24547672367524245,0.006871649490704076
0.15833333333333333,-0.7285668253898621,-0.5153451561927795,7.142573833465576,-0.008603307571690052,0.29226122355872103,0.017135982077546855
0.16666666666666666,-0.7269481420516968,-0.4269239902496338,6.940453052520752,0.0008368829631536323,0.34235398537208006,0.02536532981732474
0.175,-0.8062921166419983,-0.36472535133361816,6.701430797576904,0.0048035842297706535,0.3958023634484526,0.03207246981377028
0.18333333333333332,-0.9152328968048096,-0.31244605779647827,6.481948375701904,0.003206710968192785,0.44129185131760973,0.03703744680708624
0.19166666666666668,-1.0909420251846313,-0.3092010021209717,6.297996997833252,-0.007733793278008937,0.48035083712914783,0.040695677232527566
0.2,-1.3640377521514893,-0.448604941368103,6.053428649902344,-0.018751864431628143,0.501792013644403,0.04324791766320501
0.20833333333333334,-1.6975712776184082,-0.6348308324813843,5.927840232849121,-0.019758628789245964,0.5086265838184142,0.041700662681761
0.21666666666666667,-2.064098596572876,-0.7144263982772827,5.783781051635742,-0.01666367982089701,0.5019440135636193,0.03850647143150917
0.225,-2.364414691925049,-0.7039549350738525,5.781646251678467,-0.014266577886392396,0.4725595929125529,0.032762725798210594
0.23333333333333334,-2.6379334926605225,-0.6632177233695984,5.769654750823975,-0.011449250978116596,0.42793879490146597,0.027178586737991825
0.24166666666666667,-2.870779275894165,-0.6010091304779053,5.748036861419678,-0.009783530060947999,0.36744306007998495,0.01855805912508143
0.25,-3.004652738571167,-0.49631109833717346,5.80635929107666,-0.007284054549665057,0.2940918804920415,0.004557256393100535
0.25833333333333336,-2.958843946456909,-0.40679413080215454,5.798849105834961,-0.004000898894768039,0.22783689336569593,-0.007788330864004016
0.26666666666666666,-2.728764533996582,-0.422605037689209,5.714370250701904,0.004557255872951885,0.172076858173621,-0.022516929228673682
0.275,-2.4007678031921387,-0.4039035439491272,5.524155616760254,0.01827909092030103,0.13878170197507092,-0.031062788462520984
0.2833333333333333,-2.120574951171875,-0.3925290107727051,5.28727912902832,0.03522060918310976,0.12459763943028164,-0.037483364003295584
0.2916666666666667,-2.0140504837036133,-0.32454219460487366,5.215615749359131,0.04997961075654432,0.12084954812399615,-0.04211796337981961
0.3,-2.12509822845459,-0.38695472478866577,5.219930171966553,0.05743465169146277,0.1061517784496874,-0.04405413974895606
0.30833333333333335,-2.3920657634735107,-0.5472644567489624,5.291877746582031,0.06333574645269839,0.07958477417246468,-0.05334836805506164
0.31666666666666665,-2.624678611755371,-0.6491618752479553,5.4048871994018555,0.06260884079435046,0.042294768147876444,-0.06370032488355183
0.325,-2.7829160690307617,-0.6323513984680176,5.548539638519287,0.058947031746194346,-0.011718815935594956,-0.07682623030346857
0.3333333333333333,-2.902573347091675,-0.557876706123352,5.672642707824707,0.04643268381991149,-0.07253363906755957,-0.08037583288475908
0.3416666666666667,-2.879716634750366,-0.4965183734893799,5.7816290855407715,0.0433502496280913,-0.14469420255591264,-0.08010268410307941
0.35,-2.782348871231079,-0.35167279839515686,5.876529216766357,0.03604050493658269,-0.22343586986152866,-0.07627056174202353
0.35833333333333334,-2.559218645095825,-0.13117502629756927,5.962847709655762,0.027434734981181614,-0.29911563428285337,-0.07043025779385817
0.36666666666666664,-2.2061927318573,0.13672269880771637,5.942999839782715,0.01233105898515006,-0.3531451806881084,-0.06385100154460148
0.375,-1.8267910480499268,0.2378174364566803,5.785703659057617,-0.002694164550386694,-0.38228905131371343,-0.05910018015363071
0.38333333333333336,-1.5263056755065918,0.18426671624183655,5.667758464813232,-0.011042431275363675,-0.38999667227207985,-0.05565697501907806
0.39166666666666666,-1.3403395414352417,-0.013571354560554028,5.6585564613342285,-0.016599746269681,-0.3908894637380153,-0.05839472126443634
0.4,-1.2590097188949585,-0.21806399524211884,5.706972122192383,-0.01562650861347375,-0.38368111890501144,-0.06026876275638988
0.4083333333333333,-1.249393343925476,-0.4793030619621277,5.72012186050415,-0.004499811696298336,-0.37553361031359117,-0.06345938786749453
