Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
0.0,0.00204591825604,0.01827553100884,9.76904678344727,0.0064654992192642435,0.0004571114128425449,-0.0017743521422855825
0.008333333333333333,0.01300407480448,0.01879772357643,9.74524211883545,0.006036330289449343,0.001487120986081968,-0.001917856473594883
0.016666666666666666,0.02386188320816,0.02662288211286,9.77453899383545,0.007924679510329496,-0.002060018951423118,-0.001487791457692381
0.025,0.00755349826068,0.02175894193351,9.74158000946045,0.006723001929539636,-0.000658061513760556,-0.0008015654549582253
0.03333333333333333,0.03507754206657,0.02047858946025,9.75622749328613,0.007438287467037601,-0.0017166827412665152,-0.0005436161320478805
0.041666666666666664,0.00590824848041,0.0265728123486,9.7507266998291,0.007152172939949145,-0.0004010062938709806,-0.0025468592328147166
0.05,-0.00136606593151,0.023482773453,9.74524211883545,0.006064941065964841,-0.0006585087115626932,-0.0011735133518907396
0.058333333333333334,0.00965638272464,0.02763142809272,9.72325420379639,0.007953291847291169,-0.001287511860894158,-0.0006298973498800113
0.06666666666666667,0.01526416651905,0.02647982537746,9.76536846160889,0.00826801767104373,-0.0007725071555475358,-0.00025750240143711234
0.075,0.00799687858671,0.01431283913553,9.74707221984863,0.006408277146084466,-0.0010881263346073297,-0.0022607457460236523
0.08333333333333333,0.01357575785369,0.02032834850252,9.74523258209229,0.006751166938661845,0.0005424984951447053,-0.0028048087507807893
0.09166666666666666,-0.01026419084519,0.02089344523847,9.77453994750977,0.008439684410731847,-0.0006585086465441172,-0.0018315749956884478
0.1,0.01542156934738,0.01060766167939,9.76539134979248,0.007094950346620759,-0.0009155640939987962,-0.000315172208822411
0.10833333333333334,0.0228175688535,0.0257859993726,9.73057746887207,0.007037727233143589,-0.00025794943669289673,-0.0014314629998939648
0.11666666666666667,-0.01194524765015,0.00804694835097,9.73793029785156,0.0066943911530241386,-0.0008882937405553416,-0.0027471390896872437
0.125,0.0027751615271,0.02140843868256,9.73424530029297,0.006036329769300735,0.0006860024688515756,-0.0013174643608533942
0.13333333333333333,0.0191984642297,0.01640861108899,9.73974704742432,0.007266618646754875,-0.0003737360704646782,-0.0036059271379740303
0.14166666666666666,0.01922684162855,0.0334967635572,9.74888134002686,0.007609955767171544,-0.0007447899944134003,-0.002232134449359372
0.15,0.04125759750605,0.03229508548975,9.75437450408936,0.007667178360500104,-0.0013174644908905465,-0.0035191991124513926
0.15833333333333333,-0.00806125439703,0.0311077143997,9.7781867980957,0.008067736513799332,-0.0010304565434766314,-0.001859739354624895
0.16666666666666666,0.01397682074457,0.01888348534703,9.73241710662842,0.006150774955957683,-0.0008587882433425145,-0.001516403014430966
0.175,0.00855472218245,0.01759599894285,9.75988101959229,0.006665779336211249,-0.0006576145110141467,-0.000658061513760556
0.18333333333333332,0.01044315099716,0.03273856267333,9.72873210906982,0.007609955767171544,2.928195723485923e-05,-0.00034423063827025273
0.19166666666666668,0.02509217336774,0.01690216735005,9.7415714263916,0.007638566543687216,-0.0015159559466659805,-0.0010581737046107668
0.2,0.01238882169127,0.01750301383436,9.73607921600342,0.008181734892765599,0.00040033569222341545,-0.0013460757875548269
0.20833333333333334,0.02517800778151,0.02542835660279,9.69760990142822,0.007609955247022935,-0.0005445102025592747,-0.0020318545924866704
0.21666666666666667,0.0014231762616,0.02431971020997,9.75620460510254,0.0062370566939382475,-0.0012030190441592948,-0.002145853101490089
0.225,-0.01311869546771,0.01566471159458,9.75624084472656,0.007695341809176312,0.000255937696768952,-0.002776644521881669
0.23333333333333334,0.00333322491497,0.02911207079887,9.75619888305664,0.008668128496503669,0.0013717814038207458,-0.0029496542853850462
0.24166666666666667,0.01969866082072,0.03346809372306,9.74703502655029,0.006035435113621981,0.0012568888893243343,-0.002490977842781286
0.25,0.01593653485179,0.02848977409303,9.75986099243164,0.006380113177259474,-0.001460968562125368,-0.002974689039929096
0.25833333333333336,0.02704489976168,0.00876938551664,9.71046352386475,0.00755317946138523,-0.0006585087115626932,-0.001859739354624895
0.26666666666666666,0.01244594715536,0.03147966042161,9.77084064483643,0.007581344470507438,-0.0002007267133273582,-0.0016603540233936203
0.275,-0.02781740576029,0.01735279709101,9.73976135253906,0.0074677918589344605,-0.002172676127094254,-0.0001989384585218432
0.2833333333333333,0.01995650678873,0.01979905180633,9.73424053192139,0.00795373865498185,-0.0022598516104935075,-0.0010568327613901154
0.2916666666666667,0.00732451118529,0.03514907136559,9.75801563262939,0.00709494982647215,-0.0012030187840849902,-0.002345685760560653
0.3,-0.00354065722786,0.01008550822735,9.75625610351562,0.006236609366098957,-0.0010317976167344349,-0.0025750237217881415
0.30833333333333335,0.00934161245823,0.00866209249943,9.71595668792725,0.0076962369850036745,-0.0011994425020390637,0.0003145016071750204
0.31666666666666665,0.02407652139664,0.04236627742648,9.76165008544922,0.00795418598282114,-0.002774409183056394,-0.0007412133872745934
0.325,0.00233897962607,0.02833241038024,9.75070571899414,0.006579944926069799,-0.0002856666791003832,-0.0010018451167751988
0.3333333333333333,0.0151783330366,0.02516370080411,9.73423290252686,0.006380112657110867,-0.002174911595956507,-0.001314334886498323
0.3416666666666667,0.01351887360215,0.01651591435075,9.73242950439453,0.007267066494742774,-0.0017747996001621987,-0.0019728441182096253
0.35,0.00451344391331,0.01894788071513,9.7379093170166,0.007580896622519365,-0.00037150079665815365,-0.0012597945697226962
0.35833333333333334,-0.00459947669879,0.0140911238268,9.74526119232178,0.006951893343150923,-0.0008873996700439472,-0.0016026841022259443
0.36666666666666664,0.01009266171604,0.04758786410093,9.73599910736084,0.005721604465696782,0.0005974859121945185,-0.002920148333042186
0.375,0.01555743347853,0.0188262835145,9.75622749328613,0.007409228322385248,0.0005129929654225031,-0.002491424910546271
0.38333333333333336,0.0008797996561,0.00655200425535,9.74162101745605,0.00715306707547929,-0.002087289044792268,-0.0004846051376222264
0.39166666666666666,0.01752446591854,0.00713853724301,9.73978328704834,0.007610402054713615,-0.001171278013065639,-8.538706604738554e-05
0.4,0.00479265069589,0.03160838782787,9.75436210632324,0.006665779856359858,-0.0008024596555069464,-0.002060466019188103
0.4083333333333333,-0.00244627217762,0.00098709238227,9.74531173706055,0.00649411207637435,-0.0008887408733389028,-0.0020886303781245505
0.4166666666666667,0.0159222278744,0.01437721401453,9.75441074371338,0.00503537807285117,-0.0015758606865103229,-0.0024878483684260405
0.425,-0.00223883986473,0.00934161245823,9.77458190917969,0.005921437254804324,-0.0003737360704646782,-0.0021181358103188014
0.43333333333333335,0.00144501985051,0.00243197684176,9.75629329681396,0.006608557263031298,0.0004575585131169054,-0.0012325244763535456
0.44166666666666665,0.00870500970632,0.02120818011463,9.73241519927979,0.006809284187668985,-0.0008583412405961053,-0.0011730662841255796
0.45,0.03258835151792,0.01256039179862,9.71230220794678,0.007552285846003694,0.00019826788938365338,-0.002520036467284856
0.4583333333333333,0.0106005128473,0.00962057337165,9.74894618988037,0.005377821057737867,0.0011723958125153414,-0.0012338655496115238
0.4666666666666667,-0.00963511038572,0.00810416135937,9.71966075897217,0.0060358819213126615,0.0002268792510663354,-0.0021476412425130522
0.475,0.0159796513617,0.00688090408221,9.74895286560059,0.005980448119193,-0.003924675791388895,-0.0037422783850428686
0.48333333333333334,-0.00202425452881,0.0348629578948,9.75984001159668,0.0051212124829924455,-0.001230736075256278,-0.0013433933809647409
0.49166666666666664,-0.00558637036011,0.03894722834229,9.76349449157715,0.006609004070722153,-0.0004296176230444618,-0.0015459083165880645
0.5,0.03657222911716,0.03220932930708,9.76350021362305,0.00712445577881501,-0.002289803850378614,-0.0020287251181315994
0.5083333333333333,0.02577884681523,0.01258900389075,9.75259399414062,0.0067516147866499175,-0.0009169052322753503,-0.0021172419348631354
0.5166666666666667,-0.02176610194147,0.02588613890111,9.74707221984863,0.006781565986237631,-0.0020568894770680466,0.0002309027309143993
0.525,-0.02156572602689,0.00267513375729,9.75632190704346,0.007811128459202694,-0.0024029086139633437,-0.0013706636043710433
0.5333333333333333,0.02253860794008,0.03820333257318,9.77080535888672,0.006036776576991415,-0.0008869526672975381,-0.0013447347142968487
0.5416666666666666,0.01162336952984,0.02207367308438,9.73974704742432,0.008040467200653269,-0.002399779399682577,-8.315181662276156e-05
0.55,-0.00097993947566,0.01359040196985,9.74529075622559,0.007037280425452909,0.0008889644072214828,-0.0004331940676367413
0.5583333333333333,0.00808271300048,0.03057840280235,9.73056316375732,0.006609450878412835,-0.0022312400537550974,-0.0009410459813265815
0.5666666666666667,0.00276815029792,0.03852521255612,9.75066947937012,0.007180336908774136,8.739880597133024e-05,-0.0005172399791529723
0.575,0.01009254064411,0.02807491272688,9.73789310455322,0.008010513920470946,-0.000515004737855823,-0.001689412257785734
0.5833333333333334,0.01564346253872,0.02522087469697,9.77452564239502,0.008010962288607627,-0.002177147194856086,-0.0027158453864328776
0.5916666666666667,0.02497772686183,0.01662320643663,9.75076293945312,0.006922387390807887,0.001201007239216774,-0.0016925414720666751
0.6,-0.01173781510442,0.03002763539553,9.76536846160889,0.007181678372143396,-0.001974185061430451,-0.001514167545568713
0.6083333333333333,0.0158578529954,0.03603602200747,9.74152088165283,0.00503537807285117,-0.0020627012279760518,-0.0021141123304707376
0.6166666666666667,-0.00226052408107,0.01803946122527,9.72697067260742,0.0077525649226534805,0.00017099766597717644,-0.0016339776754431584
0.625,0.02335403300822,0.01324706524611,9.73613548278809,0.007867457437149719,-0.0013465228553198121,-0.002459683879452615
0.6333333333333333,-0.002160158474,0.02120102569461,9.73977565765381,0.008010962288607627,-0.0017439528346356653,-0.0011426668464385105
0.6416666666666667,0.01447020098567,0.00905549898744,9.74166393280029,0.0076966832725457466,-0.0018575040157996195,-0.0005986035816070689
0.65,0.0182469021529,0.03162271901965,9.73422527313232,0.00520615275760375,-0.0004881815822145059,-0.001717576616722181
0.6583333333333333,0.00734596978873,0.00839028507471,9.76546859741211,0.006551781477393592,3.5987744113319843e-05,0.0018000577585515012
0.6666666666666666,0.02379750832915,0.01797509379685,9.74161434173584,0.005492266244394814,0.00045845255111909907,-0.0007756364998656293
0.675,0.02190915867686,0.04044932872057,9.75248622894287,0.006666673991889829,-0.002260298418184363,-0.0013988279633073161
0.6833333333333333,-0.01263192109764,-0.00108723214362,9.76737117767334,0.005550383493401955,-0.001690753461080864,-0.002172229189366421
0.6916666666666667,0.03138667345047,0.01751015894115,9.72512722015381,0.006579944926069799,-0.00016898590979863134,-0.00023067919703199396
0.7,-0.01986344531178,0.03264557570219,9.72875308990479,0.006093105034789831,-0.0002887960559276775,-0.0021476412425130522
0.7083333333333334,0.00582241406664,0.01135871466249,9.75813770294189,0.005721156617708709,-2.23526364731206e-06,-0.0019478087134798146
0.7166666666666667,0.01130840182304,0.00253921910189,9.73438167572021,0.005720263002327346,0.0009403753796790164,-0.002379661610330801
0.725,0.01670920662582,0.03238087520003,9.74704456329346,0.0058083324912194196,-0.0016894121277485818,-0.0016000016956356842
0.7333333333333333,0.020492894575,0.0253210645169,9.70862483978271,0.0060077179524878465,-0.0011457961907564295,-0.0017730110690277788
0.7416666666666667,-0.01048577576876,0.01702372543514,9.78194332122803,0.00712400845097572,-0.0010608560461822767,-0.0022884629071577883
0.75,-0.00125174748246,0.01377637591213,9.75082683563232,0.007981010048722521,0.00025683181604432213,-0.0018347046000808454
0.7583333333333333,0.02801032178104,0.03660828992724,9.78180503845215,0.006236609366098957,-0.0013179114286183795,-0.0018870094479940453
0.7666666666666667,0.00247488357127,0.0167090408504,9.74165725708008,0.006722108314158274,0.00016608008310851736,-0.0031789919865384047
0.775,-0.00668075541034,0.02099359408021,9.75628471374512,0.006151222283796972,-0.0016035782377559148,-0.0018002812924340814
0.7833333333333333,0.0080680847168,0.03246681019664,9.75071144104004,0.007582237565740191,-0.0013755812197490777,-0.0023738499894597736
0.7916666666666666,0.02284618094563,0.01658028922975,9.74347400665283,0.006151668571339043,-0.001110478877616847,0.0005152283042476038
0.8,-0.01366197410971,0.0079110590741,9.74904727935791,0.008127194706027298,-0.002596481934212135,0.0006050858691440627
0.8083333333333333,0.00484247459099,0.02877588756382,9.75624179840088,0.007036833617762228,0.0004302882246920269,-0.0009772572999589822
0.8166666666666667,0.02128683030605,0.01828981563449,9.7398099899292,0.005836049652353729,0.0003171839162371549,-0.0002892430911832874
0.825,0.02125824987888,0.01685925014317,9.72883892059326,0.006894223421983071,-0.00046046432355241907,-0.002233028324815038
0.8333333333333334,0.00297582079656,0.03219494596124,9.75439739227295,0.006378771193741432,-8.85164347473796e-05,-0.002090865586912499
0.8416666666666667,0.00849024672061,0.02727384865284,9.75991725921631,0.006409618609453727,-0.002203522632546483,-0.001540990831247182
0.85,0.02150156162679,0.00574374757707,9.74539184570312,0.007265724511224731,0.0009171286361207779,-0.0008927642881683907
0.8583333333333333,0.02138699963689,0.02637253142893,9.72878170013428,0.005664381352219612,-0.0004886286499794911,-0.0017747993400878943
